ts_id,Date,lightgbm,lumpy_hurdle,random_forest,xgboost
83841M53T00000,03/01/2026,0,0,0,0
83841M53T00000,04/01/2026,0,0,0,0
83841M55R00000,01/01/2026,0,0,0,0
83841M55R00000,02/01/2026,0,0,0,0
83841M55R00000,03/01/2026,0,0,0,0
83841M55R00000,04/01/2026,0,0,0,0
83841M55T00000,01/01/2026,1,1,2,1
83841M55T00000,02/01/2026,0,0,0,0
83841M55T00000,03/01/2026,0,0,0,0
83841M55T00000,04/01/2026,1,1,2,1
83841M55TA0000,01/01/2026,0,0,0,0
83841M55TA0000,02/01/2026,0,0,0,0
83841M55TA0000,03/01/2026,1,1,1,1
83841M55TA0000,04/01/2026,0,0,0,0
83841M56R00000,01/01/2026,1,1,2,1
83841M56R00000,02/01/2026,0,0,0,0
83841M56R00000,03/01/2026,0,0,0,0
83841M56R00000,04/01/2026,1,1,1,0
83841M56R10000,01/01/2026,0,0,0,0
83841M56R10000,02/01/2026,0,1,1,0
83841M56R10000,03/01/2026,0,0,0,0
83841M56R10000,04/01/2026,0,0,0,0
83841M62S00000,01/01/2026,0,0,0,0
83841M62S00000,02/01/2026,0,0,0,0
83841M62S00000,03/01/2026,0,0,0,0
83841M62S00000,04/01/2026,0,0,0,0
83841M68K00000,01/01/2026,0,0,0,0
83841M68K00000,02/01/2026,0,0,0,0
83841M68K00000,03/01/2026,0,0,0,0
83841M68K00000,04/01/2026,0,0,0,0
83841M68P00000,01/01/2026,0,0,0,0
83841M68P00000,02/01/2026,0,0,0,0
83841M68P00000,03/01/2026,0,0,0,0
83841M68P00000,04/01/2026,0,0,0,0
83841M68P10000,01/01/2026,0,0,0,0
83841M68P10000,02/01/2026,2,2,2,2
83841M68P10000,03/01/2026,0,0,0,0
83841M68P10000,04/01/2026,0,0,0,0
83841M74L01000,01/01/2026,0,0,0,0
83841M74L01000,02/01/2026,0,0,0,0
83841M74L01000,03/01/2026,0,0,0,0
83841M74L01000,04/01/2026,0,0,0,0
83841M74T01000,01/01/2026,0,0,0,0
83841M74T01000,02/01/2026,0,0,0,0
83841M74T01000,03/01/2026,0,0,0,0
83841M74T01000,04/01/2026,0,0,0,0
83841M74TA0000,01/01/2026,0,0,0,0
83841M74TA0000,02/01/2026,0,0,0,0
83841M74TA0000,03/01/2026,0,0,0,0
83841M74TA0000,04/01/2026,0,1,1,0
83841M75T00000,01/01/2026,0,0,0,0
83841M75T00000,02/01/2026,1,1,1,1
83841M75T00000,03/01/2026,0,0,0,0
83841M75T00000,04/01/2026,48,49,74,66
83841M76M00000,01/01/2026,0,0,0,0
83841M76M00000,02/01/2026,0,0,0,0
83841M76M00000,03/01/2026,0,0,0,0
83841M76M00000,04/01/2026,0,0,0,0
83841M76T00000,01/01/2026,0,0,0,0
83841M76T00000,02/01/2026,0,0,0,0
83841M76T00000,03/01/2026,0,0,0,0
83841M76T00000,04/01/2026,0,0,0,0
83841M76T10000,01/01/2026,0,0,0,0
83841M76T10000,02/01/2026,0,1,1,0
83841M76T10000,03/01/2026,0,0,0,0
83841M76T10000,04/01/2026,0,0,0,0
83841M79G01000,01/01/2026,0,0,0,0
83841M79G01000,02/01/2026,0,0,0,0
83841M79G01000,03/01/2026,0,0,0,0
83841M79G01000,04/01/2026,0,1,1,0
83841M80T00000,01/01/2026,0,1,1,0
83841M80T00000,02/01/2026,0,0,0,0
83841M80T00000,03/01/2026,0,0,0,0
83841M80T00000,04/01/2026,0,0,0,0
83841M81R00000,01/01/2026,0,0,0,0
83841M81R00000,02/01/2026,0,0,0,0
83841M81R00000,03/01/2026,0,0,0,0
83841M81R00000,04/01/2026,0,0,0,0
8385171L00000,01/01/2026,0,0,0,0
8385171L00000,02/01/2026,0,0,0,0
8385171L00000,03/01/2026,0,0,0,0
8385171L00000,04/01/2026,0,0,0,0
83851M53M00000,01/01/2026,0,0,0,0
83851M53M00000,02/01/2026,0,0,0,0
83851M53M00000,03/01/2026,0,0,0,0
83851M53M00000,04/01/2026,0,0,0,0
83851M55R00000,01/01/2026,0,0,0,0
83851M55R00000,02/01/2026,0,0,0,0
83851M55R00000,03/01/2026,0,0,0,0
83851M55R00000,04/01/2026,0,0,0,0
83851M55T00000,01/01/2026,0,0,0,0
83851M55T00000,02/01/2026,0,1,1,0
83851M55T00000,03/01/2026,0,0,0,0
83851M55T00000,04/01/2026,0,0,0,0
83851M68P00000,01/01/2026,0,0,0,0
83851M68P00000,02/01/2026,0,0,0,0
83851M68P00000,03/01/2026,0,0,0,0
83851M68P00000,04/01/2026,0,0,0,0
83851M76M00000,01/01/2026,0,0,0,0
83851M76M00000,02/01/2026,0,0,0,0
83851M76M00000,03/01/2026,0,0,0,0
83851M76M00000,04/01/2026,0,0,0,0
8386161M00000,01/01/2026,0,0,0,0
8386161M00000,02/01/2026,0,0,0,0
8386161M00000,03/01/2026,0,0,0,0
8386161M00000,04/01/2026,0,0,0,0
8386173R00000,01/01/2026,0,0,0,0
8386173R00000,02/01/2026,0,0,0,0
8386173R00000,03/01/2026,0,0,0,0
8386173R00000,04/01/2026,0,0,0,0
8386177R00000,01/01/2026,0,0,0,0
8386177R00000,02/01/2026,0,0,0,0
8386177R00000,03/01/2026,0,0,0,0
8386177R00000,04/01/2026,0,0,0,0
8386180J10000,01/01/2026,0,0,0,0
8386180J10000,02/01/2026,0,0,0,0
8386180J10000,03/01/2026,0,0,0,0
8386180J10000,04/01/2026,0,0,0,0
83861M53M00000,01/01/2026,0,0,0,0
83861M53M00000,02/01/2026,0,0,0,0
83861M53M00000,03/01/2026,0,0,0,0
83861M53M00000,04/01/2026,0,0,0,0
83861M55R00000,01/01/2026,0,1,1,0
83861M55R00000,02/01/2026,0,0,0,0
83861M55R00000,03/01/2026,0,0,0,0
83861M55R00000,04/01/2026,0,0,0,0
83861M68P00000,01/01/2026,0,1,1,0
83861M68P00000,02/01/2026,0,0,0,0
83861M68P00000,03/01/2026,0,0,0,0
83861M68P00000,04/01/2026,0,0,0,0
83861M74T00000,03/01/2026,0,1,1,0
83861M74T00000,04/01/2026,0,0,0,0
83861M80T00000,01/01/2026,0,0,0,0
83861M80T00000,02/01/2026,0,0,0,0
83861M80T00000,03/01/2026,0,0,0,0
83861M80T00000,04/01/2026,0,0,0,0
8387152R00000,01/01/2026,0,1,1,0
8387152R00000,02/01/2026,0,0,0,0
8387152R00000,03/01/2026,0,0,0,0
8387152R00000,04/01/2026,0,0,0,0
8387154P00000,01/01/2026,0,0,0,0
8387154P00000,02/01/2026,0,0,0,0
8387154P00000,03/01/2026,0,0,0,0
8387154P00000,04/01/2026,0,0,0,0
83871M55R00000,01/01/2026,0,0,0,0
83871M55R00000,02/01/2026,0,0,0,0
83871M55R00000,03/01/2026,0,0,0,0
83871M55R00000,04/01/2026,0,0,0,0
83871M68P00000,01/01/2026,0,0,0,0
83871M68P00000,02/01/2026,0,0,0,0
83871M68P00000,03/01/2026,0,0,0,0
83871M68P00000,04/01/2026,0,0,0,0
8388152R00000,01/01/2026,0,0,0,0
8388152R00000,02/01/2026,0,0,0,0
8388152R00000,03/01/2026,0,0,0,0
8388152R00000,04/01/2026,0,1,1,0
8388161M00000,01/01/2026,0,0,0,0
8388161M00000,02/01/2026,0,0,0,0
8388161M00000,03/01/2026,0,0,0,0
8388161M00000,04/01/2026,0,0,0,0
83881M55R00000,01/01/2026,0,0,0,0
83881M55R00000,02/01/2026,0,0,0,0
83881M55R00000,03/01/2026,0,0,0,0
83881M55R00000,04/01/2026,0,0,0,0
83881M55T00000,01/01/2026,0,0,0,0
83881M55T00000,02/01/2026,0,0,0,0
83881M55T00000,03/01/2026,0,0,0,0
83881M55T00000,04/01/2026,0,0,0,0
83881M56R00000,01/01/2026,0,0,0,0
83881M56R00000,02/01/2026,0,0,0,0
83881M56R00000,03/01/2026,0,0,0,0
83881M56R00000,04/01/2026,0,0,0,0
83881M74T00000,01/01/2026,0,0,0,0
83881M74T00000,02/01/2026,0,0,0,0
83881M74T00000,03/01/2026,0,0,0,0
83881M74T00000,04/01/2026,0,0,0,0
83881M75T00000,04/01/2026,0,1,1,0
83881M80T00000,01/01/2026,0,0,0,0
83881M80T00000,02/01/2026,0,0,0,0
83881M80T00000,03/01/2026,0,0,0,0
83881M80T00000,04/01/2026,0,0,0,0
83911M68P00000,01/01/2026,0,0,0,0
83911M68P00000,02/01/2026,0,0,0,0
83911M68P00000,03/01/2026,0,0,0,0
83911M68P00000,04/01/2026,0,0,0,0
8391565J010CB,01/01/2026,0,0,0,0
8391565J010CB,02/01/2026,0,0,0,0
8391565J010CB,03/01/2026,0,0,0,0
8391565J010CB,04/01/2026,0,0,0,0
8391652R00000,01/01/2026,0,0,0,0
8391652R00000,02/01/2026,0,0,0,0
8391652R00000,03/01/2026,0,0,0,0
8391652R00000,04/01/2026,0,0,0,0
8391665J010CB,01/01/2026,0,0,0,0
8391665J010CB,02/01/2026,0,1,1,0
8391665J010CB,03/01/2026,0,0,0,0
8391665J010CB,04/01/2026,0,0,0,0
8391765J010CB,01/01/2026,0,0,0,0
8391765J010CB,02/01/2026,0,0,0,0
8391765J010CB,03/01/2026,0,0,0,0
8391765J010CB,04/01/2026,0,0,0,0
8391865J010CB,01/01/2026,0,0,0,0
8391865J010CB,02/01/2026,0,1,1,0
8391865J010CB,03/01/2026,0,0,0,0
8391865J010CB,04/01/2026,0,0,0,0
8392152R010CE,01/01/2026,0,0,0,0
8392152R010CE,02/01/2026,1,2,3,1
8392152R010CE,03/01/2026,1,1,2,1
8392152R010CE,04/01/2026,2,2,2,1
8392162R025PK,01/01/2026,0,0,0,0
8392162R025PK,02/01/2026,0,0,0,0
8392162R025PK,03/01/2026,0,0,0,0
8392162R025PK,04/01/2026,0,0,0,0
8392163J000CE,01/01/2026,0,0,0,0
8392163J000CE,02/01/2026,0,0,0,0
8392163J000CE,03/01/2026,0,0,0,0
8392163J000CE,04/01/2026,0,0,0,0
8392164J010CB,01/01/2026,0,0,0,0
8392164J010CB,02/01/2026,0,0,0,0
8392164J010CB,03/01/2026,0,0,0,0
8392164J010CB,04/01/2026,0,0,0,0
8392164J100CB,01/01/2026,0,0,0,0
8392164J100CB,02/01/2026,0,0,0,0
8392164J100CB,03/01/2026,0,0,0,0
8392164J100CB,04/01/2026,0,0,0,0
8392165J010CB,01/01/2026,1,1,1,1
8392165J010CB,02/01/2026,1,1,1,1
8392165J010CB,03/01/2026,0,0,0,0
8392165J010CB,04/01/2026,0,0,0,0
8392171L200CE,01/01/2026,0,0,0,0
8392171L200CE,02/01/2026,0,0,0,0
8392171L200CE,03/01/2026,0,1,1,0
8392171L200CE,04/01/2026,0,1,1,1
8392177M000CB,01/01/2026,0,0,0,0
8392177M000CB,02/01/2026,0,0,0,0
8392177M000CB,03/01/2026,0,0,0,0
8392177M000CB,04/01/2026,0,0,0,0
8392180J000CB,01/01/2026,0,1,1,0
8392180J000CB,02/01/2026,0,0,0,0
8392180J000CB,03/01/2026,0,0,0,0
8392180J000CB,04/01/2026,0,0,0,0
83921M50S000CB,01/01/2026,2,1,1,2
83921M50S000CB,02/01/2026,2,3,3,3
83921M50S000CB,03/01/2026,1,1,1,1
83921M50S000CB,04/01/2026,0,0,0,0
83921M55R000CB,01/01/2026,1,2,2,1
83921M55R000CB,02/01/2026,3,3,2,2
83921M55R000CB,03/01/2026,2,2,1,3
83921M55R000CB,04/01/2026,3,2,3,3
83921M55T000CB,01/01/2026,2,3,3,3
83921M55T000CB,02/01/2026,3,3,3,3
83921M55T000CB,03/01/2026,1,2,2,2
83921M55T000CB,04/01/2026,4,3,3,3
83921M60M000CB,01/01/2026,0,0,0,0
83921M60M000CB,02/01/2026,0,0,0,0
83921M60M000CB,03/01/2026,0,0,0,0
83921M60M000CB,04/01/2026,0,1,1,0
83921M68P000CB,01/01/2026,0,1,0,0
83921M68P000CB,02/01/2026,1,2,1,1
83921M68P000CB,03/01/2026,0,1,0,0
83921M68P000CB,04/01/2026,3,3,4,3
83921M74L100CB,01/01/2026,0,0,0,0
83921M74L100CB,02/01/2026,1,1,1,1
83921M74L100CB,03/01/2026,0,0,0,0
83921M74L100CB,04/01/2026,2,2,3,2
83921M75T000CB,01/01/2026,1,1,1,0
83921M75T000CB,02/01/2026,1,1,1,1
83921M75T000CB,03/01/2026,1,1,1,1
83921M75T000CB,04/01/2026,1,1,1,1
83921M76T100CB,01/01/2026,0,0,0,0
83921M76T100CB,02/01/2026,1,1,1,0
83921M76T100CB,03/01/2026,0,0,0,0
83921M76T100CB,04/01/2026,0,1,1,0
8392252R010CE,01/01/2026,2,2,2,2
8392252R010CE,02/01/2026,0,0,0,0
8392252R010CE,03/01/2026,1,2,2,1
8392252R010CE,04/01/2026,0,0,0,0
8392254G010CB,01/01/2026,0,0,0,0
8392254G010CB,02/01/2026,0,0,0,0
8392254G010CB,03/01/2026,0,0,0,0
8392254G010CB,04/01/2026,0,0,0,0
8392262R025PK,01/01/2026,0,0,0,0
8392262R025PK,02/01/2026,0,0,0,0
8392262R025PK,03/01/2026,0,1,1,1
8392262R025PK,04/01/2026,0,0,0,0
8392263J000CE,01/01/2026,0,0,0,0
8392263J000CE,02/01/2026,0,0,0,0
8392263J000CE,03/01/2026,0,0,0,0
8392263J000CE,04/01/2026,0,0,0,0
8392264J100CB,01/01/2026,0,0,0,0
8392264J100CB,02/01/2026,0,0,0,0
8392264J100CB,03/01/2026,0,0,0,0
8392264J100CB,04/01/2026,0,0,0,0
8392265J010CB,01/01/2026,1,1,2,1
8392265J010CB,02/01/2026,0,0,0,0
8392265J010CB,03/01/2026,0,0,0,0
8392265J010CB,04/01/2026,0,0,0,0
8392271L200CE,01/01/2026,0,1,1,0
8392271L200CE,02/01/2026,0,0,0,0
8392271L200CE,03/01/2026,0,0,0,0
8392271L200CE,04/01/2026,0,1,1,0
8392280J000CB,01/01/2026,0,0,0,0
8392280J000CB,02/01/2026,0,0,0,0
8392280J000CB,03/01/2026,0,0,0,0
8392280J000CB,04/01/2026,0,0,0,0
83922M50S000CB,01/01/2026,2,2,3,2
83922M50S000CB,02/01/2026,1,2,3,2
83922M50S000CB,03/01/2026,4,4,3,4
83922M50S000CB,04/01/2026,2,3,3,2
83922M55R000CB,01/01/2026,1,2,2,1
83922M55R000CB,02/01/2026,3,3,3,3
83922M55R000CB,03/01/2026,2,2,3,2
83922M55R000CB,04/01/2026,3,3,3,4
83922M55T000CB,01/01/2026,6,5,3,5
83922M55T000CB,02/01/2026,2,1,2,2
83922M55T000CB,03/01/2026,0,0,0,0
83922M55T000CB,04/01/2026,2,2,2,2
83922M68P000CB,01/01/2026,0,0,0,0
83922M68P000CB,02/01/2026,0,0,0,0
83922M68P000CB,03/01/2026,0,0,0,0
83922M68P000CB,04/01/2026,1,1,1,1
83922M68P100CB,01/01/2026,2,2,2,2
83922M68P100CB,02/01/2026,0,1,2,1
83922M68P100CB,03/01/2026,1,2,2,1
83922M68P100CB,04/01/2026,1,1,2,1
83922M74L100CB,01/01/2026,1,2,1,1
83922M74L100CB,02/01/2026,1,1,2,1
83922M74L100CB,03/01/2026,0,0,0,0
83922M74L100CB,04/01/2026,0,1,1,0
83922M75T000CB,01/01/2026,1,1,1,1
83922M75T000CB,02/01/2026,1,1,1,1
83922M75T000CB,03/01/2026,1,1,1,0
83922M75T000CB,04/01/2026,1,1,1,1
83922M76T100CB,01/01/2026,0,0,0,0
83922M76T100CB,02/01/2026,0,0,0,0
83922M76T100CB,03/01/2026,0,1,1,0
83922M76T100CB,04/01/2026,1,1,2,1
8392352R020CE,01/01/2026,0,0,0,0
8392352R020CE,02/01/2026,2,2,2,3
8392352R020CE,03/01/2026,2,2,2,2
8392352R020CE,04/01/2026,2,2,2,2
8392361M000CB,01/01/2026,0,1,1,0
8392361M000CB,02/01/2026,0,0,0,0
8392361M000CB,03/01/2026,0,0,0,0
8392361M000CB,04/01/2026,0,0,0,0
8392362R015PK,01/01/2026,0,0,0,0
8392362R015PK,02/01/2026,0,0,0,0
8392362R015PK,03/01/2026,0,0,0,0
8392362R015PK,04/01/2026,0,0,0,0
8392364J010CB,01/01/2026,0,0,0,0
8392364J010CB,02/01/2026,0,0,0,0
8392364J010CB,03/01/2026,0,0,0,0
8392364J010CB,04/01/2026,0,0,0,0
8392364J100CB,01/01/2026,0,1,1,0
8392364J100CB,02/01/2026,0,0,0,0
8392364J100CB,03/01/2026,0,0,0,0
8392364J100CB,04/01/2026,0,0,0,0
8392365J100CB,01/01/2026,1,1,1,1
8392365J100CB,02/01/2026,1,1,1,1
8392365J100CB,03/01/2026,0,0,0,0
8392365J100CB,04/01/2026,0,0,0,0
8392371L200CE,01/01/2026,0,0,0,0
8392371L200CE,02/01/2026,0,0,0,0
8392371L200CE,03/01/2026,0,1,1,0
8392371L200CE,04/01/2026,0,1,1,1
8392373R000CB,01/01/2026,0,0,0,0
8392373R000CB,02/01/2026,0,0,0,0
8392373R000CB,03/01/2026,0,1,1,0
8392373R000CB,04/01/2026,0,0,0,0
8392379P000CB,01/01/2026,0,0,0,0
8392379P000CB,02/01/2026,0,0,0,0
8392379P000CB,03/01/2026,0,0,0,0
8392379P000CB,04/01/2026,0,1,1,0
8392380J000CB,01/01/2026,0,1,1,0
8392380J000CB,02/01/2026,0,0,0,0
8392380J000CB,03/01/2026,0,1,1,0
8392380J000CB,04/01/2026,0,0,0,0
83923M50S000CB,01/01/2026,2,2,3,2
83923M50S000CB,02/01/2026,2,2,3,2
83923M50S000CB,03/01/2026,2,2,2,2
83923M50S000CB,04/01/2026,0,0,0,0
83923M55R000CB,01/01/2026,2,2,2,2
83923M55R000CB,02/01/2026,4,3,3,3
83923M55R000CB,03/01/2026,2,2,2,2
83923M55R000CB,04/01/2026,2,2,3,2
83923M55T000CB,01/01/2026,3,3,4,3
83923M55T000CB,02/01/2026,2,3,3,4
83923M55T000CB,03/01/2026,4,4,4,4
83923M55T000CB,04/01/2026,4,3,3,3
83923M56R000CB,01/01/2026,1,1,2,1
83923M56R000CB,02/01/2026,1,1,2,1
83923M56R000CB,03/01/2026,2,2,2,2
83923M56R000CB,04/01/2026,0,0,0,0
83923M62S000CB,01/01/2026,0,0,0,0
83923M62S000CB,02/01/2026,0,0,0,0
83923M62S000CB,03/01/2026,0,0,0,0
83923M62S000CB,04/01/2026,0,0,0,0
83923M68P000CB,01/01/2026,0,1,0,0
83923M68P000CB,02/01/2026,1,2,1,1
83923M68P000CB,03/01/2026,0,1,0,0
83923M68P000CB,04/01/2026,3,3,4,3
83923M74L100CB,01/01/2026,0,0,0,0
83923M74L100CB,02/01/2026,0,0,0,0
83923M74L100CB,03/01/2026,0,0,0,0
83923M74L100CB,04/01/2026,0,1,1,0
83923M74T000CB,01/01/2026,1,1,2,1
83923M74T000CB,02/01/2026,2,2,3,2
83923M74T000CB,03/01/2026,0,1,1,0
83923M74T000CB,04/01/2026,1,1,2,1
83923M75T000CB,01/01/2026,1,2,1,1
83923M75T000CB,02/01/2026,1,2,2,2
83923M75T000CB,03/01/2026,1,2,2,2
83923M75T000CB,04/01/2026,1,2,1,2
83923M76T100CB,01/01/2026,0,0,0,0
83923M76T100CB,02/01/2026,1,1,1,1
83923M76T100CB,03/01/2026,1,1,1,1
83923M76T100CB,04/01/2026,0,1,1,0
83923M79M100CB,01/01/2026,0,0,0,0
83923M79M100CB,02/01/2026,0,0,0,0
83923M79M100CB,03/01/2026,0,0,0,0
83923M79M100CB,04/01/2026,0,0,0,0
8392452R020CE,01/01/2026,1,2,2,1
8392452R020CE,02/01/2026,0,0,0,0
8392452R020CE,03/01/2026,2,2,2,2
8392452R020CE,04/01/2026,1,2,2,1
8392454G010CB,01/01/2026,0,0,0,0
8392454G010CB,02/01/2026,0,0,0,0
8392454G010CB,03/01/2026,0,0,0,0
8392454G010CB,04/01/2026,0,0,0,0
8392461M000CB,01/01/2026,0,0,0,0
8392461M000CB,02/01/2026,1,1,1,1
8392461M000CB,03/01/2026,1,1,1,1
8392461M000CB,04/01/2026,1,1,1,1
8392462R015PK,01/01/2026,0,0,0,0
8392462R015PK,02/01/2026,0,0,0,0
8392462R015PK,03/01/2026,0,1,1,0
8392462R015PK,04/01/2026,0,0,0,0
8392464J010CB,01/01/2026,0,0,0,0
8392464J010CB,02/01/2026,0,0,0,0
8392464J010CB,03/01/2026,0,0,0,0
8392464J010CB,04/01/2026,0,0,0,0
8392464J100CB,01/01/2026,0,0,0,0
8392464J100CB,02/01/2026,0,0,0,0
8392464J100CB,03/01/2026,0,0,0,0
8392464J100CB,04/01/2026,0,0,0,0
8392465J100CB,01/01/2026,1,1,1,1
8392465J100CB,02/01/2026,0,0,0,0
8392465J100CB,03/01/2026,0,0,0,0
8392465J100CB,04/01/2026,0,0,0,0
8392471L200CE,01/01/2026,1,1,1,1
8392471L200CE,02/01/2026,0,0,0,0
8392471L200CE,03/01/2026,0,0,0,0
8392471L200CE,04/01/2026,1,1,1,1
8392473R000CB,01/01/2026,0,0,0,0
8392473R000CB,02/01/2026,0,0,0,0
8392473R000CB,03/01/2026,0,0,0,0
8392473R000CB,04/01/2026,0,0,0,0
8392479P000CB,01/01/2026,0,1,1,0
8392479P000CB,02/01/2026,0,0,0,0
8392479P000CB,03/01/2026,0,0,0,0
8392479P000CB,04/01/2026,0,1,1,0
8392480J000CB,01/01/2026,0,0,0,0
8392480J000CB,02/01/2026,0,0,0,0
8392480J000CB,03/01/2026,0,0,0,0
8392480J000CB,04/01/2026,0,0,0,0
83924M50S000CB,01/01/2026,2,2,3,2
83924M50S000CB,02/01/2026,2,3,2,3
83924M50S000CB,03/01/2026,3,3,4,3
83924M50S000CB,04/01/2026,2,3,3,2
83924M55R000CB,01/01/2026,1,2,2,1
83924M55R000CB,02/01/2026,6,4,3,5
83924M55R000CB,03/01/2026,2,2,2,3
83924M55R000CB,04/01/2026,4,3,3,4
83924M55T000CB,01/01/2026,8,7,3,5
83924M55T000CB,02/01/2026,2,3,3,3
83924M55T000CB,03/01/2026,3,4,4,4
83924M55T000CB,04/01/2026,2,2,3,5
83924M56R000CB,01/01/2026,1,2,2,2
83924M56R000CB,02/01/2026,0,0,0,0
83924M56R000CB,03/01/2026,3,3,4,4
83924M56R000CB,04/01/2026,0,0,0,0
83924M62S000CB,01/01/2026,1,1,2,0
83924M62S000CB,02/01/2026,1,1,2,1
83924M62S000CB,03/01/2026,2,1,2,2
83924M62S000CB,04/01/2026,0,0,0,0
83924M68P100CB,01/01/2026,4,3,2,2
83924M68P100CB,02/01/2026,1,2,2,2
83924M68P100CB,03/01/2026,3,2,2,2
83924M68P100CB,04/01/2026,2,2,2,2
83924M74L100CB,01/01/2026,1,1,1,0
83924M74L100CB,02/01/2026,0,0,0,0
83924M74L100CB,03/01/2026,0,0,0,0
83924M74L100CB,04/01/2026,0,0,0,0
83924M74T000CB,01/01/2026,0,1,1,1
83924M74T000CB,02/01/2026,1,1,1,1
83924M74T000CB,03/01/2026,0,0,0,0
83924M74T000CB,04/01/2026,5,5,6,5
83924M75T000CB,01/01/2026,0,0,0,0
83924M75T000CB,02/01/2026,1,1,1,1
83924M75T000CB,03/01/2026,0,0,0,0
83924M75T000CB,04/01/2026,0,0,6,5
83924M76T100CB,01/01/2026,0,0,0,0
83924M76T100CB,02/01/2026,0,0,0,0
83924M76T100CB,03/01/2026,0,0,0,0
83924M76T100CB,04/01/2026,2,2,1,1
83924M79M100CB,01/01/2026,0,1,1,0
83924M79M100CB,02/01/2026,0,0,0,0
83924M79M100CB,03/01/2026,0,0,0,0
83924M79M100CB,04/01/2026,0,0,0,0
8392554P000CE,01/01/2026,0,1,1,0
8392554P000CE,02/01/2026,0,1,1,0
8392554P000CE,03/01/2026,0,1,1,0
8392554P000CE,04/01/2026,0,0,0,0
8392562R015PK,01/01/2026,0,0,0,0
8392562R015PK,02/01/2026,0,0,0,0
8392562R015PK,03/01/2026,0,0,0,0
8392562R015PK,04/01/2026,0,0,0,0
83925M50S000CB,01/01/2026,3,3,2,3
83925M50S000CB,02/01/2026,2,3,2,2
83925M50S000CB,03/01/2026,1,2,1,2
83925M50S000CB,04/01/2026,1,2,1,1
83925M62S000CB,01/01/2026,1,1,1,1
83925M62S000CB,02/01/2026,1,1,1,1
83925M62S000CB,03/01/2026,0,0,0,0
83925M62S000CB,04/01/2026,0,0,0,0
83925M68P000CB,01/01/2026,1,2,2,1
83925M68P000CB,02/01/2026,1,2,2,1
83925M68P000CB,03/01/2026,0,1,1,0
83925M68P000CB,04/01/2026,5,5,5,5
83925M76T100CB,01/01/2026,1,1,2,1
83925M76T100CB,02/01/2026,0,0,0,0
83925M76T100CB,03/01/2026,1,1,2,1
83925M76T100CB,04/01/2026,0,0,0,0
8392654P000CE,01/01/2026,1,1,2,1
8392654P000CE,02/01/2026,0,0,0,0
8392654P000CE,03/01/2026,0,0,0,0
8392654P000CE,04/01/2026,0,1,1,1
8392662R015PK,01/01/2026,0,0,0,0
8392662R015PK,02/01/2026,0,0,0,0
8392662R015PK,03/01/2026,0,0,0,0
8392662R015PK,04/01/2026,0,0,0,0
83926M50S000CB,01/01/2026,1,2,2,2
83926M50S000CB,02/01/2026,1,2,2,2
83926M50S000CB,03/01/2026,0,0,0,0
83926M50S000CB,04/01/2026,2,2,2,1
83926M62S000CB,01/01/2026,0,1,1,0
83926M62S000CB,02/01/2026,0,0,0,0
83926M62S000CB,03/01/2026,0,1,1,0
83926M62S000CB,04/01/2026,0,1,1,0
83926M68P000CB,01/01/2026,0,0,0,0
83926M68P000CB,02/01/2026,0,1,0,0
83926M68P000CB,03/01/2026,1,2,1,1
83926M68P000CB,04/01/2026,1,2,1,1
83926M76T100CB,01/01/2026,0,0,0,0
83926M76T100CB,02/01/2026,0,1,1,0
83926M76T100CB,03/01/2026,0,0,0,0
83926M76T100CB,04/01/2026,0,0,0,0
8392762R015PK,01/01/2026,0,0,0,0
8392762R015PK,02/01/2026,0,0,0,0
8392762R015PK,03/01/2026,0,0,0,0
8392762R015PK,04/01/2026,0,0,0,0
8392765J100CB,01/01/2026,0,1,1,1
8392765J100CB,02/01/2026,0,0,0,0
8392765J100CB,03/01/2026,0,0,0,0
8392765J100CB,04/01/2026,0,0,0,0
83927M50S000CB,01/01/2026,4,3,2,4
83927M50S000CB,02/01/2026,2,2,2,2
83927M50S000CB,03/01/2026,1,2,1,1
83927M50S000CB,04/01/2026,2,2,2,2
83927M68P000CB,01/01/2026,0,0,0,0
83927M68P000CB,02/01/2026,2,2,2,2
83927M68P000CB,03/01/2026,0,0,0,0
83927M68P000CB,04/01/2026,4,4,4,4
83927M76T100CB,01/01/2026,0,0,0,0
83927M76T100CB,02/01/2026,1,1,2,1
83927M76T100CB,03/01/2026,0,1,1,0
83927M76T100CB,04/01/2026,0,0,0,0
8392862R015PK,01/01/2026,0,0,0,0
8392862R015PK,02/01/2026,0,0,0,0
8392862R015PK,03/01/2026,0,0,0,0
8392862R015PK,04/01/2026,0,0,0,0
8392865J100CB,01/01/2026,0,0,0,0
8392865J100CB,02/01/2026,1,1,1,1
8392865J100CB,03/01/2026,0,0,0,0
8392865J100CB,04/01/2026,0,0,0,0
83928M50S000CB,01/01/2026,1,2,3,1
83928M50S000CB,02/01/2026,1,2,3,1
83928M50S000CB,03/01/2026,0,0,0,0
83928M50S000CB,04/01/2026,1,2,2,1
83928M68P000CB,01/01/2026,0,0,0,0
83928M68P000CB,02/01/2026,0,1,1,0
83928M68P000CB,03/01/2026,1,2,2,1
83928M68P000CB,04/01/2026,2,2,2,2
83928M76T100CB,01/01/2026,0,0,0,0
83928M76T100CB,02/01/2026,0,1,1,0
83928M76T100CB,03/01/2026,0,0,0,0
83928M76T100CB,04/01/2026,0,1,1,0
8393061J005PK,01/01/2026,2,2,2,2
8393061J005PK,02/01/2026,0,0,0,0
