trial_id,recipe,candidate_id,architecture,training_scope,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias
c_only__tsb_a0.20_b0.20__w48,classical__s1.50,c_only__tsb_a0.20_b0.20__w48__classical__s1.50,classical,c_only,35,35,0,1,2,174.19030984824823,271.2004406139737,1.0152964212365072,191.95778744082565,278.0,707.5972500123473,154.53138489652784,154.53138489652784
pooled_transfer__tsb_a0.20_b0.20__w36,classical__s1.50,pooled_transfer__tsb_a0.20_b0.20__w36__classical__s1.50,classical,pooled_transfer,35,35,0,1,2,174.19030984824823,271.2004406139737,1.0152964212365072,191.95778744082565,278.0,707.5972500123473,154.53138489652784,154.53138489652784
pooled_transfer__tsb_a0.20_b0.20__w48,classical__s1.50,pooled_transfer__tsb_a0.20_b0.20__w48__classical__s1.50,classical,pooled_transfer,35,35,0,1,2,174.19030984824823,271.2004406139737,1.0152964212365072,191.95778744082565,278.0,707.5972500123473,154.53138489652784,154.53138489652784
c_only__recent_6__w36,classical__s1.75,c_only__recent_6__w36__classical__s1.75,classical,c_only,35,35,0,1,2,182.35294117647058,209.30555555555554,1.0454545454545454,196.0431654676259,278.0,694.75,149.91007194244605,149.91007194244605
c_only__recent_6__w48,classical__s1.75,c_only__recent_6__w48__classical__s1.75,classical,c_only,35,35,0,1,2,182.35294117647058,209.30555555555554,1.0454545454545454,196.0431654676259,278.0,694.75,149.91007194244605,149.91007194244605
pooled_transfer__recent_6__w36,classical__s1.75,pooled_transfer__recent_6__w36__classical__s1.75,classical,pooled_transfer,35,35,0,1,2,182.35294117647058,209.30555555555554,1.0454545454545454,196.0431654676259,278.0,694.75,149.91007194244605,149.91007194244605
pooled_transfer__recent_6__w48,classical__s1.75,pooled_transfer__recent_6__w48__classical__s1.75,classical,pooled_transfer,35,35,0,1,2,182.35294117647058,209.30555555555554,1.0454545454545454,196.0431654676259,278.0,694.75,149.91007194244605,149.91007194244605
c_only__sba_a0.30__w36,classical__s1.75,c_only__sba_a0.30__w36__classical__s1.75,classical,c_only,35,35,0,1,2,189.4465824314626,268.70958893717165,0.9703002129327558,201.07338597672933,278.0,736.9880527432099,165.10361609467984,165.10361609467984
c_only__sba_a0.30__w48,classical__s1.75,c_only__sba_a0.30__w48__classical__s1.75,classical,c_only,35,35,0,1,2,189.4465824314626,268.70958893717165,0.9703002129327558,201.07338597672933,278.0,736.9880527432099,165.10361609467984,165.10361609467984
pooled_transfer__sba_a0.30__w36,classical__s1.75,pooled_transfer__sba_a0.30__w36__classical__s1.75,classical,pooled_transfer,35,35,0,1,2,189.4465824314626,268.70958893717165,0.9703002129327558,201.07338597672933,278.0,736.9880527432099,165.10361609467984,165.10361609467984
pooled_transfer__sba_a0.30__w48,classical__s1.75,pooled_transfer__sba_a0.30__w48__classical__s1.75,classical,pooled_transfer,35,35,0,1,2,189.4465824314626,268.70958893717165,0.9703002129327558,201.07338597672933,278.0,736.9880527432099,165.10361609467984,165.10361609467984
c_only__recent_6__w36,classical__s2.00,c_only__recent_6__w36__classical__s2.00,classical,c_only,35,35,0,1,2,215.3846153846154,252.77777777777777,1.2727272727272725,226.61870503597123,278.0,794.0,185.6115107913669,185.6115107913669
c_only__recent_6__w48,classical__s2.00,c_only__recent_6__w48__classical__s2.00,classical,c_only,35,35,0,1,2,215.3846153846154,252.77777777777777,1.2727272727272725,226.61870503597123,278.0,794.0,185.6115107913669,185.6115107913669
pooled_transfer__recent_6__w36,classical__s2.00,pooled_transfer__recent_6__w36__classical__s2.00,classical,pooled_transfer,35,35,0,1,2,215.3846153846154,252.77777777777777,1.2727272727272725,226.61870503597123,278.0,794.0,185.6115107913669,185.6115107913669
pooled_transfer__recent_6__w48,classical__s2.00,pooled_transfer__recent_6__w48__classical__s2.00,classical,pooled_transfer,35,35,0,1,2,215.3846153846154,252.77777777777777,1.2727272727272725,226.61870503597123,278.0,794.0,185.6115107913669,185.6115107913669
c_only__recent_9__w36,classical__s2.00,c_only__recent_9__w36__classical__s2.00,classical,c_only,35,35,0,1,2,233.33333333333331,296.2962962962963,1.3333333333333335,246.52706406303525,278.0,861.3452380952381,209.8364165810209,209.8364165810209
c_only__recent_9__w48,classical__s2.00,c_only__recent_9__w48__classical__s2.00,classical,c_only,35,35,0,1,2,233.33333333333331,296.2962962962963,1.3333333333333335,246.52706406303525,278.0,861.3452380952381,209.8364165810209,209.8364165810209
pooled_transfer__recent_9__w36,classical__s2.00,pooled_transfer__recent_9__w36__classical__s2.00,classical,pooled_transfer,35,35,0,1,2,233.33333333333331,296.2962962962963,1.3333333333333335,246.52706406303525,278.0,861.3452380952381,209.8364165810209,209.8364165810209
pooled_transfer__recent_9__w48,classical__s2.00,pooled_transfer__recent_9__w48__classical__s2.00,classical,pooled_transfer,35,35,0,1,2,233.33333333333331,296.2962962962963,1.3333333333333335,246.52706406303525,278.0,861.3452380952381,209.8364165810209,209.8364165810209
c_only__tsb_a0.20_b0.05__w36,classical__s1.75,c_only__tsb_a0.20_b0.05__w36__classical__s1.75,classical,c_only,35,35,0,1,2,262.7249172341225,350.6994717408735,1.4563959568505993,257.04139824035144,278.0,917.9805570634561,230.20883347606335,230.20883347606335
c_only__tsb_a0.20_b0.05__w48,classical__s1.75,c_only__tsb_a0.20_b0.05__w48__classical__s1.75,classical,c_only,35,35,0,1,2,262.7249172341225,350.6994717408735,1.4563959568505993,257.04139824035144,278.0,917.9805570634561,230.20883347606335,230.20883347606335
pooled_transfer__tsb_a0.20_b0.05__w36,classical__s1.75,pooled_transfer__tsb_a0.20_b0.05__w36__classical__s1.75,classical,pooled_transfer,35,35,0,1,2,262.7249172341225,350.6994717408735,1.4563959568505993,257.04139824035144,278.0,917.9805570634561,230.20883347606335,230.20883347606335
pooled_transfer__tsb_a0.20_b0.05__w48,classical__s1.75,pooled_transfer__tsb_a0.20_b0.05__w48__classical__s1.75,classical,pooled_transfer,35,35,0,1,2,262.7249172341225,350.6994717408735,1.4563959568505993,257.04139824035144,278.0,917.9805570634561,230.20883347606335,230.20883347606335
c_only__tsb_a0.10_b0.10__w36,classical__s1.75,c_only__tsb_a0.10_b0.10__w36__classical__s1.75,classical,c_only,35,35,0,1,2,271.3247768526138,423.9754092352004,1.6279486611156828,287.4270681040003,278.0,999.1610460410482,259.4104482162044,259.4104482162044
c_only__tsb_a0.10_b0.10__w48,classical__s1.75,c_only__tsb_a0.10_b0.10__w48__classical__s1.75,classical,c_only,35,35,0,1,2,271.3247768526138,423.9754092352004,1.6279486611156828,287.4270681040003,278.0,999.1610460410482,259.4104482162044,259.4104482162044
pooled_transfer__tsb_a0.10_b0.10__w36,classical__s1.75,pooled_transfer__tsb_a0.10_b0.10__w36__classical__s1.75,classical,pooled_transfer,35,35,0,1,2,271.3247768526138,423.9754092352004,1.6279486611156828,287.4270681040003,278.0,999.1610460410482,259.4104482162044,259.4104482162044
pooled_transfer__tsb_a0.10_b0.10__w48,classical__s1.75,pooled_transfer__tsb_a0.10_b0.10__w48__classical__s1.75,classical,pooled_transfer,35,35,0,1,2,271.3247768526138,423.9754092352004,1.6279486611156828,287.4270681040003,278.0,999.1610460410482,259.4104482162044,259.4104482162044
c_only__sba_a0.10__w36,classical__s2.00,c_only__sba_a0.10__w36__classical__s2.00,classical,c_only,35,35,0,1,2,316.5285321519934,547.1098732878195,1.9926965706065534,358.3381102244783,278.0,1201.6202640961615,332.23750507056167,332.23750507056167
c_only__sba_a0.10__w48,classical__s2.00,c_only__sba_a0.10__w48__classical__s2.00,classical,c_only,35,35,0,1,2,316.5285321519934,547.1098732878195,1.9926965706065534,358.3381102244783,278.0,1201.6202640961615,332.23750507056167,332.23750507056167
pooled_transfer__sba_a0.10__w36,classical__s2.00,pooled_transfer__sba_a0.10__w36__classical__s2.00,classical,pooled_transfer,35,35,0,1,2,316.5285321519934,547.1098732878195,1.9926965706065534,358.3381102244783,278.0,1201.6202640961615,332.23750507056167,332.23750507056167
pooled_transfer__sba_a0.10__w48,classical__s2.00,pooled_transfer__sba_a0.10__w48__classical__s2.00,classical,pooled_transfer,35,35,0,1,2,316.5285321519934,547.1098732878195,1.9926965706065534,358.3381102244783,278.0,1201.6202640961615,332.23750507056167,332.23750507056167
c_only__tsb_a0.10_b0.05__w36,classical__s2.00,c_only__tsb_a0.10_b0.05__w36__classical__s2.00,classical,c_only,35,35,0,1,2,339.8434028138962,558.6262256796257,2.039060416883377,355.451811463219,278.0,1197.571304983734,330.78104495817774,330.78104495817774
c_only__tsb_a0.10_b0.05__w48,classical__s2.00,c_only__tsb_a0.10_b0.05__w48__classical__s2.00,classical,c_only,35,35,0,1,2,339.8434028138962,558.6262256796257,2.039060416883377,355.451811463219,278.0,1197.571304983734,330.78104495817774,330.78104495817774
pooled_transfer__tsb_a0.10_b0.05__w36,classical__s2.00,pooled_transfer__tsb_a0.10_b0.05__w36__classical__s2.00,classical,pooled_transfer,35,35,0,1,2,339.8434028138962,558.6262256796257,2.039060416883377,355.451811463219,278.0,1197.571304983734,330.78104495817774,330.78104495817774
pooled_transfer__tsb_a0.10_b0.05__w48,classical__s2.00,pooled_transfer__tsb_a0.10_b0.05__w48__classical__s2.00,classical,pooled_transfer,35,35,0,1,2,339.8434028138962,558.6262256796257,2.039060416883377,355.451811463219,278.0,1197.571304983734,330.78104495817774,330.78104495817774
c_only__tsb_a0.40_b0.40__w36,classical__s1.50,c_only__tsb_a0.40_b0.40__w36__classical__s1.50,classical,c_only,35,35,0,1,1,154.41725169479997,189.37664827977193,0.8255341473561109,169.66817915725386,278.0,598.1668360284363,115.16792662893391,115.16792662893391
c_only__tsb_a0.40_b0.40__w48,classical__s1.50,c_only__tsb_a0.40_b0.40__w48__classical__s1.50,classical,c_only,35,35,0,1,1,154.41725169479997,189.37664827977193,0.8255341473561109,169.66817915725386,278.0,598.1668360284363,115.16792662893391,115.16792662893391
pooled_transfer__tsb_a0.40_b0.40__w36,classical__s1.50,pooled_transfer__tsb_a0.40_b0.40__w36__classical__s1.50,classical,pooled_transfer,35,35,0,1,1,154.41725169479997,189.37664827977193,0.8255341473561109,169.66817915725386,278.0,598.1668360284363,115.16792662893391,115.16792662893391
pooled_transfer__tsb_a0.40_b0.40__w48,classical__s1.50,pooled_transfer__tsb_a0.40_b0.40__w48__classical__s1.50,classical,pooled_transfer,35,35,0,1,1,154.41725169479997,189.37664827977193,0.8255341473561109,169.66817915725386,278.0,598.1668360284363,115.16792662893391,115.16792662893391
c_only__tsb_a0.40_b0.10__w36,classical__s1.75,c_only__tsb_a0.40_b0.10__w36__classical__s1.75,classical,c_only,35,35,0,1,1,199.98944413524228,273.07923669848174,0.9999472206762114,210.39119235276942,278.0,773.5234613085395,178.24584939156097,178.24584939156097
c_only__tsb_a0.40_b0.10__w48,classical__s1.75,c_only__tsb_a0.40_b0.10__w48__classical__s1.75,classical,c_only,35,35,0,1,1,199.98944413524228,273.07923669848174,0.9999472206762114,210.39119235276942,278.0,773.5234613085395,178.24584939156097,178.24584939156097
pooled_transfer__tsb_a0.40_b0.10__w36,classical__s1.75,pooled_transfer__tsb_a0.40_b0.10__w36__classical__s1.75,classical,pooled_transfer,35,35,0,1,1,199.98944413524228,273.07923669848174,0.9999472206762114,210.39119235276942,278.0,773.5234613085395,178.24584939156097,178.24584939156097
pooled_transfer__tsb_a0.40_b0.10__w48,classical__s1.75,pooled_transfer__tsb_a0.40_b0.10__w48__classical__s1.75,classical,pooled_transfer,35,35,0,1,1,199.98944413524228,273.07923669848174,0.9999472206762114,210.39119235276942,278.0,773.5234613085395,178.24584939156097,178.24584939156097
c_only__sba_a0.30__w36,classical__s2.00,c_only__sba_a0.30__w36__classical__s2.00,classical,c_only,35,35,0,1,1,220.30336580817846,321.3823873567676,1.1803431004945781,235.7830112886966,278.0,842.2720602779542,202.97556125106266,202.97556125106266
c_only__sba_a0.30__w48,classical__s2.00,c_only__sba_a0.30__w48__classical__s2.00,classical,c_only,35,35,0,1,1,220.30336580817846,321.3823873567676,1.1803431004945781,235.7830112886966,278.0,842.2720602779542,202.97556125106266,202.97556125106266
pooled_transfer__sba_a0.30__w36,classical__s2.00,pooled_transfer__sba_a0.30__w36__classical__s2.00,classical,pooled_transfer,35,35,0,1,1,220.30336580817846,321.3823873567676,1.1803431004945781,235.7830112886966,278.0,842.2720602779542,202.97556125106266,202.97556125106266
pooled_transfer__sba_a0.30__w48,classical__s2.00,pooled_transfer__sba_a0.30__w48__classical__s2.00,classical,pooled_transfer,35,35,0,1,1,220.30336580817846,321.3823873567676,1.1803431004945781,235.7830112886966,278.0,842.2720602779542,202.97556125106266,202.97556125106266
c_only__tsb_a0.20_b0.10__w36,classical__s1.75,c_only__tsb_a0.20_b0.10__w36__classical__s1.75,classical,c_only,35,35,0,1,1,230.69831896112308,317.3518889145537,1.3841899137667386,245.0964740675491,278.0,878.0848526219899,215.85786065539205,215.85786065539205
c_only__tsb_a0.20_b0.10__w48,classical__s1.75,c_only__tsb_a0.20_b0.10__w48__classical__s1.75,classical,c_only,35,35,0,1,1,230.69831896112308,317.3518889145537,1.3841899137667386,245.0964740675491,278.0,878.0848526219899,215.85786065539205,215.85786065539205
pooled_transfer__tsb_a0.20_b0.10__w36,classical__s1.75,pooled_transfer__tsb_a0.20_b0.10__w36__classical__s1.75,classical,pooled_transfer,35,35,0,1,1,230.69831896112308,317.3518889145537,1.3841899137667386,245.0964740675491,278.0,878.0848526219899,215.85786065539205,215.85786065539205
pooled_transfer__tsb_a0.20_b0.10__w48,classical__s1.75,pooled_transfer__tsb_a0.20_b0.10__w48__classical__s1.75,classical,pooled_transfer,35,35,0,1,1,230.69831896112308,317.3518889145537,1.3841899137667386,245.0964740675491,278.0,878.0848526219899,215.85786065539205,215.85786065539205
c_only__tsb_a0.10_b0.10__w36,classical__s2.00,c_only__tsb_a0.10_b0.10__w36__classical__s2.00,classical,c_only,35,35,0,1,1,324.3711735458443,498.82903912594327,1.9041752202489883,336.8104790624656,278.0,1141.8983383326265,310.7547979613764,310.7547979613764
c_only__tsb_a0.10_b0.10__w48,classical__s2.00,c_only__tsb_a0.10_b0.10__w48__classical__s2.00,classical,c_only,35,35,0,1,1,324.3711735458443,498.82903912594327,1.9041752202489883,336.8104790624656,278.0,1141.8983383326265,310.7547979613764,310.7547979613764
pooled_transfer__tsb_a0.10_b0.10__w36,classical__s2.00,pooled_transfer__tsb_a0.10_b0.10__w36__classical__s2.00,classical,pooled_transfer,35,35,0,1,1,324.3711735458443,498.82903912594327,1.9041752202489883,336.8104790624656,278.0,1141.8983383326265,310.7547979613764,310.7547979613764
pooled_transfer__tsb_a0.10_b0.10__w48,classical__s2.00,pooled_transfer__tsb_a0.10_b0.10__w48__classical__s2.00,classical,pooled_transfer,35,35,0,1,1,324.3711735458443,498.82903912594327,1.9041752202489883,336.8104790624656,278.0,1141.8983383326265,310.7547979613764,310.7547979613764
pooled_transfer__hurdle_d2_sqrt_log__w36,expected__p1.00__t0.00__s1.75__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w36__expected__p1.00__t0.00__s1.75__none__b0.00,hurdle,pooled_transfer,35,35,0,0,8,151.68165105934546,229.13770918636177,0.8990507282398039,160.27406941681087,278.0,617.3511579020476,122.0687618352689,122.0687618352689
pooled_transfer__hurdle_d2_sqrt_log__w48,expected__p1.00__t0.00__s1.75__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w48__expected__p1.00__t0.00__s1.75__none__b0.00,hurdle,pooled_transfer,35,35,0,0,8,151.68165105934546,229.13770918636177,0.8990507282398039,160.27406941681087,278.0,617.3511579020476,122.0687618352689,122.0687618352689
pooled_transfer__hurdle_d1_sqrt_log__w36,soft__p0.75__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w36__soft__p0.75__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,0,8,151.77719771343584,192.2045521368628,0.7338541269025233,148.74812911308206,278.0,587.5431774749848,111.34646671762042,111.34646671762042
pooled_transfer__hurdle_d1_sqrt_log__w48,soft__p0.75__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w48__soft__p0.75__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,0,8,151.77719771343584,192.2045521368628,0.7338541269025233,148.74812911308206,278.0,587.5431774749848,111.34646671762042,111.34646671762042
pooled_transfer__hurdle_d2_sqrt_log__w36,soft__p0.50__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w36__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,0,7,155.2880862224775,242.3806294569152,0.8890815881228963,161.787515836648,278.0,633.3131589644125,127.8104888361196,127.8104888361196
pooled_transfer__hurdle_d2_sqrt_log__w48,soft__p0.50__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w48__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,0,7,155.2880862224775,242.3806294569152,0.8890815881228963,161.787515836648,278.0,633.3131589644125,127.8104888361196,127.8104888361196
pooled_transfer__direct_d2_base_p135__w36,direct__p1.00__t0.00__s1.25__none__b0.00,pooled_transfer__direct_d2_base_p135__w36__direct__p1.00__t0.00__s1.25__none__b0.00,direct,pooled_transfer,35,35,0,0,6,157.5406456987063,252.03555412590504,0.9790081664135583,165.04562845547423,278.0,643.6547695696354,131.530492650948,131.530492650948
pooled_transfer__direct_d2_base_p135__w48,direct__p1.00__t0.00__s1.25__none__b0.00,pooled_transfer__direct_d2_base_p135__w48__direct__p1.00__t0.00__s1.25__none__b0.00,direct,pooled_transfer,35,35,0,0,6,157.5406456987063,252.03555412590504,0.9790081664135583,165.04562845547423,278.0,643.6547695696354,131.530492650948,131.530492650948
c_only__recent_18__w36,classical__s1.50,c_only__recent_18__w36__classical__s1.50,classical,c_only,35,35,0,0,6,235.0,339.55357142857144,1.25,228.77034029766253,278.0,826.9815460275018,197.47537626888555,197.47537626888555
c_only__recent_18__w48,classical__s1.50,c_only__recent_18__w48__classical__s1.50,classical,c_only,35,35,0,0,6,235.0,339.55357142857144,1.25,228.77034029766253,278.0,826.9815460275018,197.47537626888555,197.47537626888555
pooled_transfer__recent_18__w36,classical__s1.50,pooled_transfer__recent_18__w36__classical__s1.50,classical,pooled_transfer,35,35,0,0,6,235.0,339.55357142857144,1.25,228.77034029766253,278.0,826.9815460275018,197.47537626888555,197.47537626888555
pooled_transfer__recent_18__w48,classical__s1.50,pooled_transfer__recent_18__w48__classical__s1.50,classical,pooled_transfer,35,35,0,0,6,235.0,339.55357142857144,1.25,228.77034029766253,278.0,826.9815460275018,197.47537626888555,197.47537626888555
pooled_transfer__direct_d2_fast_p135__w36,direct__p1.00__t0.00__s1.25__none__b0.00,pooled_transfer__direct_d2_fast_p135__w36__direct__p1.00__t0.00__s1.25__none__b0.00,direct,pooled_transfer,35,35,0,0,5,154.1656345129013,254.22633215785027,0.9595687329769135,165.63023676117547,278.0,642.9127076268196,131.26356389453943,131.26356389453943
pooled_transfer__direct_d2_fast_p135__w48,direct__p1.00__t0.00__s1.25__none__b0.00,pooled_transfer__direct_d2_fast_p135__w48__direct__p1.00__t0.00__s1.25__none__b0.00,direct,pooled_transfer,35,35,0,0,5,154.1656345129013,254.22633215785027,0.9595687329769135,165.63023676117547,278.0,642.9127076268196,131.26356389453943,131.26356389453943
pooled_transfer__hurdle_d1_sqrt_log__w36,soft__p0.50__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w36__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,0,5,179.20913449740848,234.45807370902736,0.8728967492083404,165.80878386436532,278.0,649.2424137211627,133.5404365903463,133.5404365903463
pooled_transfer__hurdle_d1_sqrt_log__w48,soft__p0.50__t0.00__s1.50__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w48__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,0,0,5,179.20913449740848,234.45807370902736,0.8728967492083404,165.80878386436532,278.0,649.2424137211627,133.5404365903463,133.5404365903463
c_only__recent_18__w36,classical__s1.75,c_only__recent_18__w36__classical__s1.75,classical,c_only,35,35,0,0,4,290.83333333333337,412.8125,1.5191596638655462,274.6325432969133,278.0,964.8118036987522,247.05460564703316,247.05460564703316
c_only__recent_18__w48,classical__s1.75,c_only__recent_18__w48__classical__s1.75,classical,c_only,35,35,0,0,4,290.83333333333337,412.8125,1.5191596638655462,274.6325432969133,278.0,964.8118036987522,247.05460564703316,247.05460564703316
pooled_transfer__recent_18__w36,classical__s1.75,pooled_transfer__recent_18__w36__classical__s1.75,classical,pooled_transfer,35,35,0,0,4,290.83333333333337,412.8125,1.5191596638655462,274.6325432969133,278.0,964.8118036987522,247.05460564703316,247.05460564703316
pooled_transfer__recent_18__w48,classical__s1.75,pooled_transfer__recent_18__w48__classical__s1.75,classical,pooled_transfer,35,35,0,0,4,290.83333333333337,412.8125,1.5191596638655462,274.6325432969133,278.0,964.8118036987522,247.05460564703316,247.05460564703316
pooled_transfer__hurdle_d1_sqrt_log__w36,expected__p1.00__t0.00__s1.75__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w36__expected__p1.00__t0.00__s1.75__none__b0.00,hurdle,pooled_transfer,35,35,0,0,3,156.1052856407569,204.33519726033092,0.7901165206321016,160.44573216604738,278.0,622.4236213153965,123.89338896237285,123.89338896237285
pooled_transfer__hurdle_d1_sqrt_log__w48,expected__p1.00__t0.00__s1.75__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w48__expected__p1.00__t0.00__s1.75__none__b0.00,hurdle,pooled_transfer,35,35,0,0,3,156.1052856407569,204.33519726033092,0.7901165206321016,160.44573216604738,278.0,622.4236213153965,123.89338896237285,123.89338896237285
pooled_transfer__hurdle_d2_sqrt_log__w36,expected__p1.00__t0.00__s2.00__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w36__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,pooled_transfer,35,35,0,0,3,187.35558775756968,276.1573819272706,1.0801181255071444,186.9669139488892,278.0,705.1156090309116,153.6387082845006,153.6387082845006
pooled_transfer__hurdle_d2_sqrt_log__w48,expected__p1.00__t0.00__s2.00__none__b0.00,pooled_transfer__hurdle_d2_sqrt_log__w48__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,pooled_transfer,35,35,0,0,3,187.35558775756968,276.1573819272706,1.0801181255071444,186.9669139488892,278.0,705.1156090309116,153.6387082845006,153.6387082845006
c_only__recent_12__w36,classical__s1.75,c_only__recent_12__w36__classical__s1.75,classical,c_only,35,35,0,0,3,238.0681818181818,313.80208333333337,1.309375,230.15185578809678,278.0,823.197159090909,196.11408600392411,196.11408600392411
c_only__recent_12__w48,classical__s1.75,c_only__recent_12__w48__classical__s1.75,classical,c_only,35,35,0,0,3,238.0681818181818,313.80208333333337,1.309375,230.15185578809678,278.0,823.197159090909,196.11408600392411,196.11408600392411
pooled_transfer__recent_12__w36,classical__s1.75,pooled_transfer__recent_12__w36__classical__s1.75,classical,pooled_transfer,35,35,0,0,3,238.0681818181818,313.80208333333337,1.309375,230.15185578809678,278.0,823.197159090909,196.11408600392411,196.11408600392411
pooled_transfer__recent_12__w48,classical__s1.75,pooled_transfer__recent_12__w48__classical__s1.75,classical,pooled_transfer,35,35,0,0,3,238.0681818181818,313.80208333333337,1.309375,230.15185578809678,278.0,823.197159090909,196.11408600392411,196.11408600392411
pooled_transfer__hurdle_d2_full_log__w36,hard__p1.00__t0.65__s1.00__none__b0.00,pooled_transfer__hurdle_d2_full_log__w36__hard__p1.00__t0.65__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,0,0,2,100.0,100.0,0.5,99.46333756429357,278.0,14.508078428736098,-94.7812667522532,94.7812667522532
pooled_transfer__hurdle_d2_full_log__w48,hard__p1.00__t0.65__s1.00__none__b0.00,pooled_transfer__hurdle_d2_full_log__w48__hard__p1.00__t0.65__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,0,0,2,100.0,100.0,0.5,99.46333756429357,278.0,14.508078428736098,-94.7812667522532,94.7812667522532
pooled_transfer__hurdle_d1_sqrt_log__w36,expected__p1.00__t0.00__s2.00__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w36__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,pooled_transfer,35,35,0,0,2,189.95256367707242,237.12966939682144,0.9352867336134961,187.14862718268213,278.0,710.9127100747388,155.72399642976217,155.72399642976217
pooled_transfer__hurdle_d1_sqrt_log__w48,expected__p1.00__t0.00__s2.00__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w48__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,pooled_transfer,35,35,0,0,2,189.95256367707242,237.12966939682144,0.9352867336134961,187.14862718268213,278.0,710.9127100747388,155.72399642976217,155.72399642976217
c_only__recent_3__w36,classical__s1.75,c_only__recent_3__w36__classical__s1.75,classical,c_only,35,35,0,0,2,190.0,225.85227272727275,0.95,195.77338129496403,278.0,638.75,129.76618705035972,129.76618705035972
c_only__recent_3__w48,classical__s1.75,c_only__recent_3__w48__classical__s1.75,classical,c_only,35,35,0,0,2,190.0,225.85227272727275,0.95,195.77338129496403,278.0,638.75,129.76618705035972,129.76618705035972
pooled_transfer__recent_3__w36,classical__s1.75,pooled_transfer__recent_3__w36__classical__s1.75,classical,pooled_transfer,35,35,0,0,2,190.0,225.85227272727275,0.95,195.77338129496403,278.0,638.75,129.76618705035972,129.76618705035972
pooled_transfer__recent_3__w48,classical__s1.75,pooled_transfer__recent_3__w48__classical__s1.75,classical,pooled_transfer,35,35,0,0,2,190.0,225.85227272727275,0.95,195.77338129496403,278.0,638.75,129.76618705035972,129.76618705035972
pooled_transfer__direct_d2_fast_p135__w36,direct__p1.00__t0.00__s1.50__none__b0.00,pooled_transfer__direct_d2_fast_p135__w36__direct__p1.00__t0.00__s1.50__none__b0.00,direct,pooled_transfer,35,35,0,0,2,204.99876141548157,325.0715985894203,1.2682317558087801,205.60546774658368,278.0,770.6174626350403,177.20052612771232,177.20052612771232
pooled_transfer__direct_d2_fast_p135__w48,direct__p1.00__t0.00__s1.50__none__b0.00,pooled_transfer__direct_d2_fast_p135__w48__direct__p1.00__t0.00__s1.50__none__b0.00,direct,pooled_transfer,35,35,0,0,2,204.99876141548157,325.0715985894203,1.2682317558087801,205.60546774658368,278.0,770.6174626350403,177.20052612771232,177.20052612771232
c_only__tsb_a0.10_b0.20__w36,classical__s1.75,c_only__tsb_a0.10_b0.20__w36__classical__s1.75,classical,c_only,35,35,0,0,2,246.8990312584447,400.4759367248092,1.4813941875506682,267.2446119681848,278.0,934.976016114364,236.3223079548072,236.3223079548072
c_only__tsb_a0.10_b0.20__w48,classical__s1.75,c_only__tsb_a0.10_b0.20__w48__classical__s1.75,classical,c_only,35,35,0,0,2,246.8990312584447,400.4759367248092,1.4813941875506682,267.2446119681848,278.0,934.976016114364,236.3223079548072,236.3223079548072
pooled_transfer__tsb_a0.10_b0.20__w36,classical__s1.75,pooled_transfer__tsb_a0.10_b0.20__w36__classical__s1.75,classical,pooled_transfer,35,35,0,0,2,246.8990312584447,400.4759367248092,1.4813941875506682,267.2446119681848,278.0,934.976016114364,236.3223079548072,236.3223079548072
pooled_transfer__tsb_a0.10_b0.20__w48,classical__s1.75,pooled_transfer__tsb_a0.10_b0.20__w48__classical__s1.75,classical,pooled_transfer,35,35,0,0,2,246.8990312584447,400.4759367248092,1.4813941875506682,267.2446119681848,278.0,934.976016114364,236.3223079548072,236.3223079548072
